entity,ministry,source_document,source_url
http://ns.adobe.com/xap/1.0/sType/Dimensions#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
$3,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
http://www.w3.org/1999/02/22-rdf-syntax-ns#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
09/10-02,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
1999/02/22,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
$7,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
$6,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
$۲,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
"$,",Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
$5,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
$٥,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
http://ns.adobe.com/xap/1.0/sType/Font#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
$8,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
http://ns.adobe.com/illustrator/1.0/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
Root,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
Font,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
Prev,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
http://ns.adobe.com/xap/1.0/g/img/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v1-with-cutmarks.pdf
Search,Technology and Innovation,Page Content: Programme de littératie numérique | Alberta.ca,https://www.alberta.ca/fr/digital-literacy-program
Popular,Technology and Innovation,Page Content: Programme de littératie numérique | Alberta.ca,https://www.alberta.ca/fr/digital-literacy-program
Search Alberta,Technology and Innovation,Page Content: Programme de littératie numérique | Alberta.ca,https://www.alberta.ca/fr/digital-literacy-program
"June 17, 2025",Technology and Innovation,Page Content: Programme de littératie numérique | Alberta.ca,https://www.alberta.ca/fr/digital-literacy-program
Refocusing,Technology and Innovation,Page Content: Programme de littératie numérique | Alberta.ca,https://www.alberta.ca/fr/digital-literacy-program
Skip,Technology and Innovation,Page Content: Programme de littératie numérique | Alberta.ca,https://www.alberta.ca/fr/digital-literacy-program
Programme,Technology and Innovation,Page Content: Programme de littératie numérique | Alberta.ca,https://www.alberta.ca/fr/digital-literacy-program
Alberta,Technology and Innovation,Page Content: Programme de littératie numérique | Alberta.ca,https://www.alberta.ca/fr/digital-literacy-program
http://ns.adobe.com/xap/1.0/g/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/sType/ResourceEvent#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/mm/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/t/pg/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/pdf/1.3/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Length,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$۸,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://purl.org/dc/elements/1.1/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/sType/ResourceRef#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$2,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Index,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Size,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Info,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Text,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Filter,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$0,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
"$,2",Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$4,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
2016/09/10,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Type,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$1,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/sType/ManifestItem#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$9,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/sType/Dimensions#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$3,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://www.w3.org/1999/02/22-rdf-syntax-ns#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
09/10-02,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
1999/02/22,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$7,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$6,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
"$,",Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$5,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$65,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/sType/Font#,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
$8,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/illustrator/1.0/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Root,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Font,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
Prev,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
http://ns.adobe.com/xap/1.0/g/img/,Technology and Innovation,Page Content: No Title,https://www.alberta.ca/system/files/ti-digital-literacy-program-poster-v2.pdf
"May 16, 2025",Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
Sport,Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
Tourism,Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
Search,Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
Popular,Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
Search Alberta,Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
"June 17, 2025",Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
Skip,Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
$25,Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
Alberta,Tourism and Sport,Page Content: Tourism and Sport | Alberta.ca,https://www.alberta.ca/tourism-and-sport
$350,Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
Search,Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
Popular,Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
Search Alberta,Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
"June 17, 2025",Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
Skip,Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
Refocusing,Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
Every Kid Can Play Program,Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
Alberta,Tourism and Sport,Page Content: Every Kid Can Play Program | Alberta.ca,https://www.alberta.ca/every-kid-can-play-program
Sport,Tourism and Sport,"Page Content: Sport, physical activity and recreation stakeholder services | Alberta.ca",https://www.alberta.ca/sport-physical-activity-and-recreation-stakeholder-services
Search,Tourism and Sport,"Page Content: Sport, physical activity and recreation stakeholder services | Alberta.ca",https://www.alberta.ca/sport-physical-activity-and-recreation-stakeholder-services
Popular,Tourism and Sport,"Page Content: Sport, physical activity and recreation stakeholder services | Alberta.ca",https://www.alberta.ca/sport-physical-activity-and-recreation-stakeholder-services
Search Alberta,Tourism and Sport,"Page Content: Sport, physical activity and recreation stakeholder services | Alberta.ca",https://www.alberta.ca/sport-physical-activity-and-recreation-stakeholder-services
"June 17, 2025",Tourism and Sport,"Page Content: Sport, physical activity and recreation stakeholder services | Alberta.ca",https://www.alberta.ca/sport-physical-activity-and-recreation-stakeholder-services
Skip,Tourism and Sport,"Page Content: Sport, physical activity and recreation stakeholder services | Alberta.ca",https://www.alberta.ca/sport-physical-activity-and-recreation-stakeholder-services
